game_pk,season,official_date,game_date,game_type,away_team_id,away_team,away_score,home_team_id,home_team,home_score,home_win,total_runs,run_diff_home
747172,2024,2024-07-29,2024-07-29,R,120,Washington Nationals,8,109,Arizona Diamondbacks,9,1,17,1
745060,2024,2024-07-30,2024-07-30,R,146,Miami Marlins,3,139,Tampa Bay Rays,9,1,12,6
745149,2024,2024-07-30,2024-07-30,R,140,Texas Rangers,1,138,St. Louis Cardinals,8,1,9,7
745309,2024,2024-07-30,2024-07-30,R,133,Athletics,5,137,San Francisco Giants,2,0,7,-3
745389,2024,2024-07-30,2024-07-30,R,119,Los Angeles Dodgers,5,135,San Diego Padres,6,1,11,1
745546,2024,2024-07-30,2024-07-30,R,147,New York Yankees,7,143,Philadelphia Phillies,6,0,13,-1
745787,2024,2024-07-30,2024-07-30,R,142,Minnesota Twins,0,121,New York Mets,2,1,2,2
745958,2024,2024-07-30,2024-07-30,R,144,Atlanta Braves,5,158,Milwaukee Brewers,1,0,6,-4
746197,2024,2024-07-30,2024-07-30,R,115,Colorado Rockies,7,108,Los Angeles Angels,10,1,17,3
746365,2024,2024-07-30,2024-07-30,R,134,Pittsburgh Pirates,6,117,Houston Astros,2,0,8,-4
746441,2024,2024-07-30,2024-07-30,R,114,Cleveland Guardians,5,116,Detroit Tigers,0,0,5,-5
746683,2024,2024-07-30,2024-07-30,R,112,Chicago Cubs,3,113,Cincinnati Reds,6,1,9,3
746763,2024,2024-07-30,2024-07-30,R,118,Kansas City Royals,4,145,Chicago White Sox,3,0,7,-1
746926,2024,2024-07-30,2024-07-30,R,136,Seattle Mariners,10,111,Boston Red Sox,6,0,16,-4
747005,2024,2024-07-30,2024-07-30,R,141,Toronto Blue Jays,2,110,Baltimore Orioles,6,1,8,4
747167,2024,2024-07-30,2024-07-30,R,120,Washington Nationals,0,109,Arizona Diamondbacks,17,1,17,17
745061,2024,2024-07-31,2024-07-31,R,146,Miami Marlins,6,139,Tampa Bay Rays,2,0,8,-4
745148,2024,2024-07-31,2024-07-31,R,140,Texas Rangers,1,138,St. Louis Cardinals,10,1,11,9
745306,2024,2024-07-31,2024-07-31,R,133,Athletics,0,137,San Francisco Giants,1,1,1,1
745386,2024,2024-07-31,2024-07-31,R,119,Los Angeles Dodgers,1,135,San Diego Padres,8,1,9,7
745543,2024,2024-07-31,2024-07-31,R,147,New York Yankees,6,143,Philadelphia Phillies,5,0,11,-1
745789,2024,2024-07-31,2024-07-31,R,142,Minnesota Twins,8,121,New York Mets,3,0,11,-5
745960,2024,2024-07-31,2024-07-31,R,144,Atlanta Braves,6,158,Milwaukee Brewers,2,0,8,-4
746198,2024,2024-07-31,2024-07-31,R,115,Colorado Rockies,2,108,Los Angeles Angels,1,0,3,-1
746363,2024,2024-07-31,2024-07-31,R,134,Pittsburgh Pirates,4,117,Houston Astros,5,1,9,1
746678,2024,2024-07-31,2024-07-31,R,112,Chicago Cubs,13,113,Cincinnati Reds,4,0,17,-9
746764,2024,2024-07-31,2024-07-31,R,118,Kansas City Royals,10,145,Chicago White Sox,3,0,13,-7
746925,2024,2024-07-31,2024-07-31,R,136,Seattle Mariners,2,111,Boston Red Sox,3,1,5,1
747003,2024,2024-07-31,2024-07-31,R,141,Toronto Blue Jays,4,110,Baltimore Orioles,10,1,14,6
747170,2024,2024-07-31,2024-07-31,R,120,Washington Nationals,4,109,Arizona Diamondbacks,5,1,9,1
746196,2024,2024-08-01,2024-08-01,R,115,Colorado Rockies,5,108,Los Angeles Angels,4,0,9,-1
746442,2024,2024-08-01,2024-08-01,R,118,Kansas City Royals,7,116,Detroit Tigers,1,0,8,-6
746607,2024,2024-08-01,2024-08-01,R,110,Baltimore Orioles,3,114,Cleveland Guardians,10,1,13,7
746849,2024,2024-08-01,2024-08-01,R,138,St. Louis Cardinals,4,112,Chicago Cubs,5,1,9,1
747092,2024,2024-08-01,2024-08-01,R,146,Miami Marlins,2,144,Atlanta Braves,4,1,6,2
744825,2024,2024-08-02,2024-08-02,R,158,Milwaukee Brewers,8,120,Washington Nationals,3,0,11,-5
744986,2024,2024-08-02,2024-08-02,R,111,Boston Red Sox,11,140,Texas Rangers,6,0,17,-5
745224,2024,2024-08-02,2024-08-02,R,143,Philadelphia Phillies,2,136,Seattle Mariners,10,1,12,8
745387,2024,2024-08-02,2024-08-02,R,115,Colorado Rockies,5,135,San Diego Padres,2,0,7,-3
745471,2024,2024-08-02,2024-08-02,R,109,Arizona Diamondbacks,9,134,Pittsburgh Pirates,8,0,17,-1
745631,2024,2024-08-02,2024-08-02,R,119,Los Angeles Dodgers,5,133,Athletics,6,1,11,1
745719,2024,2024-08-02,2024-08-02,R,141,Toronto Blue Jays,8,147,New York Yankees,5,0,13,-3
745875,2024,2024-08-02,2024-08-02,R,145,Chicago White Sox,2,142,Minnesota Twins,10,1,12,8
746193,2024,2024-08-02,2024-08-02,R,121,New York Mets,5,108,Los Angeles Angels,1,0,6,-4
746354,2024,2024-08-02,2024-08-02,R,139,Tampa Bay Rays,2,117,Houston Astros,3,1,5,1
746443,2024,2024-08-02,2024-08-02,R,118,Kansas City Royals,9,116,Detroit Tigers,2,0,11,-7
746605,2024,2024-08-02,2024-08-02,R,110,Baltimore Orioles,4,114,Cleveland Guardians,8,1,12,4
746679,2024,2024-08-02,2024-08-02,R,137,San Francisco Giants,3,113,Cincinnati Reds,0,0,3,-3
746845,2024,2024-08-02,2024-08-02,R,138,St. Louis Cardinals,3,112,Chicago Cubs,6,1,9,3
747089,2024,2024-08-02,2024-08-02,R,146,Miami Marlins,3,144,Atlanta Braves,5,1,8,2
744823,2024,2024-08-03,2024-08-03,R,158,Milwaukee Brewers,4,120,Washington Nationals,6,1,10,2
744987,2024,2024-08-03,2024-08-03,R,111,Boston Red Sox,4,140,Texas Rangers,7,1,11,3
745225,2024,2024-08-03,2024-08-03,R,143,Philadelphia Phillies,5,136,Seattle Mariners,6,1,11,1
745388,2024,2024-08-03,2024-08-03,R,115,Colorado Rockies,2,135,San Diego Padres,3,1,5,1
745474,2024,2024-08-03,2024-08-03,R,109,Arizona Diamondbacks,2,134,Pittsburgh Pirates,4,1,6,2
745636,2024,2024-08-03,2024-08-03,R,119,Los Angeles Dodgers,10,133,Athletics,0,0,10,-10
745714,2024,2024-08-03,2024-08-03,R,141,Toronto Blue Jays,3,147,New York Yankees,8,1,11,5
745876,2024,2024-08-03,2024-08-03,R,145,Chicago White Sox,2,142,Minnesota Twins,6,1,8,4
746194,2024,2024-08-03,2024-08-03,R,121,New York Mets,4,108,Los Angeles Angels,5,1,9,1
746358,2024,2024-08-03,2024-08-03,R,139,Tampa Bay Rays,6,117,Houston Astros,1,0,7,-5
746440,2024,2024-08-03,2024-08-03,R,118,Kansas City Royals,5,116,Detroit Tigers,6,1,11,1
746608,2024,2024-08-03,2024-08-03,R,110,Baltimore Orioles,7,114,Cleveland Guardians,4,0,11,-3
746681,2024,2024-08-03,2024-08-03,R,137,San Francisco Giants,4,113,Cincinnati Reds,6,1,10,2
746846,2024,2024-08-03,2024-08-03,R,138,St. Louis Cardinals,5,112,Chicago Cubs,4,0,9,-1
747087,2024,2024-08-03,2024-08-03,R,146,Miami Marlins,4,144,Atlanta Braves,3,0,7,-1
744826,2024,2024-08-04,2024-08-04,R,158,Milwaukee Brewers,3,120,Washington Nationals,4,1,7,1
744979,2024,2024-08-04,2024-08-04,R,111,Boston Red Sox,7,140,Texas Rangers,2,0,9,-5
745222,2024,2024-08-04,2024-08-04,R,143,Philadelphia Phillies,6,136,Seattle Mariners,0,0,6,-6
745384,2024,2024-08-04,2024-08-04,R,115,Colorado Rockies,2,135,San Diego Padres,10,1,12,8
745468,2024,2024-08-04,2024-08-04,R,109,Arizona Diamondbacks,6,134,Pittsburgh Pirates,5,0,11,-1
745627,2024,2024-08-04,2024-08-04,R,119,Los Angeles Dodgers,3,133,Athletics,2,0,5,-1
745718,2024,2024-08-04,2024-08-04,R,141,Toronto Blue Jays,3,147,New York Yankees,4,1,7,1
745879,2024,2024-08-04,2024-08-04,R,145,Chicago White Sox,7,142,Minnesota Twins,13,1,20,6
746191,2024,2024-08-04,2024-08-04,R,121,New York Mets,2,108,Los Angeles Angels,3,1,5,1
746356,2024,2024-08-04,2024-08-04,R,139,Tampa Bay Rays,1,117,Houston Astros,0,0,1,-1
746439,2024,2024-08-04,2024-08-04,R,118,Kansas City Royals,3,116,Detroit Tigers,2,0,5,-1
746606,2024,2024-08-04,2024-08-04,R,110,Baltimore Orioles,9,114,Cleveland Guardians,5,0,14,-4
746680,2024,2024-08-04,2024-08-04,R,137,San Francisco Giants,8,113,Cincinnati Reds,2,0,10,-6
746844,2024,2024-08-04,2024-08-04,R,138,St. Louis Cardinals,2,112,Chicago Cubs,6,1,8,4
747088,2024,2024-08-04,2024-08-04,R,146,Miami Marlins,7,144,Atlanta Braves,0,0,7,-7
744821,2024,2024-08-05,2024-08-05,R,137,San Francisco Giants,4,120,Washington Nationals,1,0,5,-3
744982,2024,2024-08-05,2024-08-05,R,117,Houston Astros,3,140,Texas Rangers,4,1,7,1
745184,2024,2024-08-05,2024-08-05,R,121,New York Mets,6,138,St. Louis Cardinals,0,0,6,-6
745628,2024,2024-08-05,2024-08-05,R,145,Chicago White Sox,1,133,Athletics,5,1,6,4
746038,2024,2024-08-05,2024-08-05,R,113,Cincinnati Reds,10,146,Miami Marlins,3,0,13,-7
746116,2024,2024-08-05,2024-08-05,R,143,Philadelphia Phillies,3,119,Los Angeles Dodgers,5,1,8,2
746276,2024,2024-08-05,2024-08-05,R,111,Boston Red Sox,9,118,Kansas City Royals,5,0,14,-4
746600,2024,2024-08-05,2024-08-05,R,109,Arizona Diamondbacks,7,114,Cleveland Guardians,6,0,13,-1
746847,2024,2024-08-05,2024-08-05,R,142,Minnesota Twins,3,112,Chicago Cubs,0,0,3,-3
744817,2024,2024-08-06,2024-08-06,R,137,San Francisco Giants,5,120,Washington Nationals,11,1,16,6
744901,2024,2024-08-06,2024-08-06,R,110,Baltimore Orioles,2,141,Toronto Blue Jays,5,1,7,3
744983,2024,2024-08-06,2024-08-06,R,117,Houston Astros,4,140,Texas Rangers,2,0,6,-2
745141,2024,2024-08-06,2024-08-06,R,139,Tampa Bay Rays,3,138,St. Louis Cardinals,4,1,7,1
745221,2024,2024-08-06,2024-08-06,R,116,Detroit Tigers,4,136,Seattle Mariners,2,0,6,-2
745467,2024,2024-08-06,2024-08-06,R,135,San Diego Padres,6,134,Pittsburgh Pirates,0,0,6,-6
745629,2024,2024-08-06,2024-08-06,R,145,Chicago White Sox,5,133,Athletics,1,0,6,-4
746033,2024,2024-08-06,2024-08-06,R,113,Cincinnati Reds,8,146,Miami Marlins,2,0,10,-6
746120,2024,2024-08-06,2024-08-06,R,143,Philadelphia Phillies,6,119,Los Angeles Dodgers,2,0,8,-4
746273,2024,2024-08-06,2024-08-06,R,111,Boston Red Sox,6,118,Kansas City Royals,5,0,11,-1
746519,2024,2024-08-06,2024-08-06,R,121,New York Mets,3,115,Colorado Rockies,6,1,9,3
746840,2024,2024-08-06,2024-08-06,R,142,Minnesota Twins,3,112,Chicago Cubs,7,1,10,4
747086,2024,2024-08-06,2024-08-06,R,158,Milwaukee Brewers,10,144,Atlanta Braves,0,0,10,-10
744822,2024,2024-08-07,2024-08-07,R,137,San Francisco Giants,7,120,Washington Nationals,4,0,11,-3
744903,2024,2024-08-07,2024-08-07,R,110,Baltimore Orioles,7,141,Toronto Blue Jays,3,0,10,-4
744981,2024,2024-08-07,2024-08-07,R,117,Houston Astros,6,140,Texas Rangers,4,0,10,-2
745142,2024,2024-08-07,2024-08-07,R,139,Tampa Bay Rays,2,138,St. Louis Cardinals,5,1,7,3
745223,2024,2024-08-07,2024-08-07,R,116,Detroit Tigers,6,136,Seattle Mariners,2,0,8,-4
745469,2024,2024-08-07,2024-08-07,R,135,San Diego Padres,9,134,Pittsburgh Pirates,8,0,17,-1
745630,2024,2024-08-07,2024-08-07,R,145,Chicago White Sox,2,133,Athletics,3,1,5,1
745709,2024,2024-08-07,2024-08-07,R,108,Los Angeles Angels,2,147,New York Yankees,5,1,7,3
745713,2024,2024-08-07,2024-08-07,R,108,Los Angeles Angels,8,147,New York Yankees,2,0,10,-6
746031,2024,2024-08-07,2024-08-07,R,113,Cincinnati Reds,4,146,Miami Marlins,6,1,10,2
746115,2024,2024-08-07,2024-08-07,R,143,Philadelphia Phillies,9,119,Los Angeles Dodgers,4,0,13,-5
746272,2024,2024-08-07,2024-08-07,R,111,Boston Red Sox,4,118,Kansas City Royals,8,1,12,4
746521,2024,2024-08-07,2024-08-07,R,121,New York Mets,5,115,Colorado Rockies,3,0,8,-2
746602,2024,2024-08-07,2024-08-07,R,109,Arizona Diamondbacks,5,114,Cleveland Guardians,3,0,8,-2
746604,2024,2024-08-07,2024-08-07,R,109,Arizona Diamondbacks,7,114,Cleveland Guardians,3,0,10,-4
746842,2024,2024-08-07,2024-08-07,R,142,Minnesota Twins,2,112,Chicago Cubs,8,1,10,6
747085,2024,2024-08-07,2024-08-07,R,158,Milwaukee Brewers,8,144,Atlanta Braves,5,0,13,-3
744819,2024,2024-08-08,2024-08-08,R,137,San Francisco Giants,9,120,Washington Nationals,5,0,14,-4
744899,2024,2024-08-08,2024-08-08,R,110,Baltimore Orioles,6,141,Toronto Blue Jays,7,1,13,1
745143,2024,2024-08-08,2024-08-08,R,139,Tampa Bay Rays,6,138,St. Louis Cardinals,4,0,10,-2
745226,2024,2024-08-08,2024-08-08,R,116,Detroit Tigers,3,136,Seattle Mariners,4,1,7,1
745466,2024,2024-08-08,2024-08-08,R,135,San Diego Padres,7,134,Pittsburgh Pirates,6,0,13,-1
745710,2024,2024-08-08,2024-08-08,R,108,Los Angeles Angels,9,147,New York Yankees,4,0,13,-5
746030,2024,2024-08-08,2024-08-08,R,113,Cincinnati Reds,10,146,Miami Marlins,4,0,14,-6
746522,2024,2024-08-08,2024-08-08,R,121,New York Mets,9,115,Colorado Rockies,1,0,10,-8
747081,2024,2024-08-08,2024-08-08,R,158,Milwaukee Brewers,16,144,Atlanta Braves,7,0,23,-9
747169,2024,2024-08-08,2024-08-08,R,143,Philadelphia Phillies,6,109,Arizona Diamondbacks,4,0,10,-2
744818,2024,2024-08-09,2024-08-09,R,108,Los Angeles Angels,2,120,Washington Nationals,3,1,5,1
744900,2024,2024-08-09,2024-08-09,R,133,Athletics,1,141,Toronto Blue Jays,3,1,4,2
745062,2024,2024-08-09,2024-08-09,R,110,Baltimore Orioles,4,139,Tampa Bay Rays,1,0,5,-3
745220,2024,2024-08-09,2024-08-09,R,121,New York Mets,0,136,Seattle Mariners,6,1,6,6
745308,2024,2024-08-09,2024-08-09,R,116,Detroit Tigers,2,137,San Francisco Giants,3,1,5,1
745871,2024,2024-08-09,2024-08-09,R,114,Cleveland Guardians,3,142,Minnesota Twins,6,1,9,3
745927,2024,2024-08-09,2024-08-09,R,114,Cleveland Guardians,2,142,Minnesota Twins,4,1,6,2
745957,2024,2024-08-09,2024-08-09,R,113,Cincinnati Reds,3,158,Milwaukee Brewers,8,1,11,5
746032,2024,2024-08-09,2024-08-09,R,135,San Diego Padres,6,146,Miami Marlins,2,0,8,-4
746113,2024,2024-08-09,2024-08-09,R,134,Pittsburgh Pirates,5,119,Los Angeles Dodgers,9,1,14,4
746275,2024,2024-08-09,2024-08-09,R,138,St. Louis Cardinals,8,118,Kansas City Royals,5,0,13,-3
746523,2024,2024-08-09,2024-08-09,R,144,Atlanta Braves,5,115,Colorado Rockies,6,1,11,1
746760,2024,2024-08-09,2024-08-09,R,112,Chicago Cubs,7,145,Chicago White Sox,6,0,13,-1
746927,2024,2024-08-09,2024-08-09,R,117,Houston Astros,8,111,Boston Red Sox,4,0,12,-4
747168,2024,2024-08-09,2024-08-09,R,143,Philadelphia Phillies,2,109,Arizona Diamondbacks,3,1,5,1
744820,2024,2024-08-10,2024-08-10,R,108,Los Angeles Angels,4,120,Washington Nationals,5,1,9,1
744897,2024,2024-08-10,2024-08-10,R,133,Athletics,1,141,Toronto Blue Jays,0,0,1,-1
745056,2024,2024-08-10,2024-08-10,R,110,Baltimore Orioles,7,139,Tampa Bay Rays,5,0,12,-2
745219,2024,2024-08-10,2024-08-10,R,121,New York Mets,0,136,Seattle Mariners,4,1,4,4
745304,2024,2024-08-10,2024-08-10,R,116,Detroit Tigers,1,137,San Francisco Giants,3,1,4,2
745708,2024,2024-08-10,2024-08-10,R,140,Texas Rangers,9,147,New York Yankees,4,0,13,-5
745712,2024,2024-08-10,2024-08-10,R,140,Texas Rangers,0,147,New York Yankees,8,1,8,8
745873,2024,2024-08-10,2024-08-10,R,114,Cleveland Guardians,2,142,Minnesota Twins,1,0,3,-1
745955,2024,2024-08-10,2024-08-10,R,113,Cincinnati Reds,0,158,Milwaukee Brewers,1,1,1,1
746026,2024,2024-08-10,2024-08-10,R,135,San Diego Padres,9,146,Miami Marlins,8,0,17,-1
746112,2024,2024-08-10,2024-08-10,R,134,Pittsburgh Pirates,1,119,Los Angeles Dodgers,4,1,5,3
746269,2024,2024-08-10,2024-08-10,R,138,St. Louis Cardinals,3,118,Kansas City Royals,8,1,11,5
746520,2024,2024-08-10,2024-08-10,R,144,Atlanta Braves,11,115,Colorado Rockies,8,0,19,-3
746761,2024,2024-08-10,2024-08-10,R,112,Chicago Cubs,3,145,Chicago White Sox,1,0,4,-2
746922,2024,2024-08-10,2024-08-10,R,117,Houston Astros,5,111,Boston Red Sox,4,0,9,-1
747164,2024,2024-08-10,2024-08-10,R,143,Philadelphia Phillies,1,109,Arizona Diamondbacks,11,1,12,10
744816,2024,2024-08-11,2024-08-11,R,108,Los Angeles Angels,6,120,Washington Nationals,4,0,10,-2
744895,2024,2024-08-11,2024-08-11,R,133,Athletics,8,141,Toronto Blue Jays,4,0,12,-4
745057,2024,2024-08-11,2024-08-11,R,110,Baltimore Orioles,1,139,Tampa Bay Rays,2,1,3,1
745216,2024,2024-08-11,2024-08-11,R,121,New York Mets,1,136,Seattle Mariners,12,1,13,11
745303,2024,2024-08-11,2024-08-11,R,116,Detroit Tigers,5,137,San Francisco Giants,4,0,9,-1
745711,2024,2024-08-11,2024-08-11,R,140,Texas Rangers,7,147,New York Yankees,8,1,15,1
745872,2024,2024-08-11,2024-08-11,R,114,Cleveland Guardians,5,142,Minnesota Twins,3,0,8,-2
745956,2024,2024-08-11,2024-08-11,R,113,Cincinnati Reds,4,158,Milwaukee Brewers,3,0,7,-1
746025,2024,2024-08-11,2024-08-11,R,135,San Diego Padres,6,146,Miami Marlins,7,1,13,1
746114,2024,2024-08-11,2024-08-11,R,134,Pittsburgh Pirates,5,119,Los Angeles Dodgers,6,1,11,1
746517,2024,2024-08-11,2024-08-11,R,144,Atlanta Braves,8,115,Colorado Rockies,9,1,17,1
746923,2024,2024-08-11,2024-08-11,R,117,Houston Astros,10,111,Boston Red Sox,2,0,12,-8
747166,2024,2024-08-11,2024-08-11,R,143,Philadelphia Phillies,5,109,Arizona Diamondbacks,12,1,17,7
745058,2024,2024-08-12,2024-08-12,R,117,Houston Astros,6,139,Tampa Bay Rays,1,0,7,-5
745300,2024,2024-08-12,2024-08-12,R,144,Atlanta Braves,1,137,San Francisco Giants,0,0,1,-1
745383,2024,2024-08-12,2024-08-12,R,134,Pittsburgh Pirates,1,135,San Diego Padres,2,1,3,1
745874,2024,2024-08-12,2024-08-12,R,118,Kansas City Royals,3,142,Minnesota Twins,8,1,11,5
745953,2024,2024-08-12,2024-08-12,R,119,Los Angeles Dodgers,5,158,Milwaukee Brewers,2,0,7,-3
746192,2024,2024-08-12,2024-08-12,R,141,Toronto Blue Jays,4,108,Los Angeles Angels,2,0,6,-2
746603,2024,2024-08-12,2024-08-12,R,112,Chicago Cubs,8,114,Cleveland Guardians,9,1,17,1
746682,2024,2024-08-12,2024-08-12,R,138,St. Louis Cardinals,1,113,Cincinnati Reds,6,1,7,5
746762,2024,2024-08-12,2024-08-12,R,147,New York Yankees,2,145,Chicago White Sox,12,1,14,10
746921,2024,2024-08-12,2024-08-12,R,140,Texas Rangers,4,111,Boston Red Sox,5,1,9,1
747165,2024,2024-08-12,2024-08-12,R,115,Colorado Rockies,4,109,Arizona Diamondbacks,5,1,9,1
745055,2024,2024-08-13,2024-08-13,R,117,Houston Astros,3,139,Tampa Bay Rays,2,0,5,-1
745302,2024,2024-08-13,2024-08-13,R,144,Atlanta Braves,4,137,San Francisco Giants,3,0,7,-1
745382,2024,2024-08-13,2024-08-13,R,134,Pittsburgh Pirates,0,135,San Diego Padres,3,1,3,3
745548,2024,2024-08-13,2024-08-13,R,146,Miami Marlins,5,143,Philadelphia Phillies,0,0,5,-5
745788,2024,2024-08-13,2024-08-13,R,133,Athletics,9,121,New York Mets,4,0,13,-5
745867,2024,2024-08-13,2024-08-13,R,118,Kansas City Royals,3,142,Minnesota Twins,13,1,16,10
745954,2024,2024-08-13,2024-08-13,R,119,Los Angeles Dodgers,7,158,Milwaukee Brewers,2,0,9,-5
746187,2024,2024-08-13,2024-08-13,R,141,Toronto Blue Jays,6,108,Los Angeles Angels,1,0,7,-5
746435,2024,2024-08-13,2024-08-13,R,136,Seattle Mariners,1,116,Detroit Tigers,15,1,16,14
746601,2024,2024-08-13,2024-08-13,R,112,Chicago Cubs,1,114,Cleveland Guardians,2,1,3,1
746673,2024,2024-08-13,2024-08-13,R,138,St. Louis Cardinals,1,113,Cincinnati Reds,4,1,5,3
746757,2024,2024-08-13,2024-08-13,R,147,New York Yankees,4,145,Chicago White Sox,1,0,5,-3
746924,2024,2024-08-13,2024-08-13,R,140,Texas Rangers,4,111,Boston Red Sox,9,1,13,5
747004,2024,2024-08-13,2024-08-13,R,120,Washington Nationals,9,110,Baltimore Orioles,3,0,12,-6
747160,2024,2024-08-13,2024-08-13,R,115,Colorado Rockies,3,109,Arizona Diamondbacks,4,1,7,1
745053,2024,2024-08-14,2024-08-14,R,117,Houston Astros,2,139,Tampa Bay Rays,1,0,3,-1
745301,2024,2024-08-14,2024-08-14,R,144,Atlanta Braves,13,137,San Francisco Giants,2,0,15,-11
745381,2024,2024-08-14,2024-08-14,R,134,Pittsburgh Pirates,2,135,San Diego Padres,8,1,10,6
745544,2024,2024-08-14,2024-08-14,R,146,Miami Marlins,5,143,Philadelphia Phillies,9,1,14,4
745790,2024,2024-08-14,2024-08-14,R,133,Athletics,1,121,New York Mets,9,1,10,8
745869,2024,2024-08-14,2024-08-14,R,118,Kansas City Royals,4,142,Minnesota Twins,1,0,5,-3
745951,2024,2024-08-14,2024-08-14,R,119,Los Angeles Dodgers,4,158,Milwaukee Brewers,5,1,9,1
746188,2024,2024-08-14,2024-08-14,R,141,Toronto Blue Jays,9,108,Los Angeles Angels,2,0,11,-7
746436,2024,2024-08-14,2024-08-14,R,136,Seattle Mariners,2,116,Detroit Tigers,3,1,5,1
746598,2024,2024-08-14,2024-08-14,R,112,Chicago Cubs,1,114,Cleveland Guardians,6,1,7,5
746677,2024,2024-08-14,2024-08-14,R,138,St. Louis Cardinals,2,113,Cincinnati Reds,9,1,11,7
746759,2024,2024-08-14,2024-08-14,R,147,New York Yankees,10,145,Chicago White Sox,2,0,12,-8
746919,2024,2024-08-14,2024-08-14,R,140,Texas Rangers,9,111,Boston Red Sox,7,0,16,-2
747000,2024,2024-08-14,2024-08-14,R,120,Washington Nationals,1,110,Baltimore Orioles,4,1,5,3
747163,2024,2024-08-14,2024-08-14,R,115,Colorado Rockies,4,109,Arizona Diamondbacks,11,1,15,7
744980,2024,2024-08-15,2024-08-15,R,142,Minnesota Twins,3,140,Texas Rangers,2,0,5,-1
745298,2024,2024-08-15,2024-08-15,R,144,Atlanta Braves,0,137,San Francisco Giants,6,1,6,6
745545,2024,2024-08-15,2024-08-15,R,120,Washington Nationals,3,143,Philadelphia Phillies,13,1,16,10
745783,2024,2024-08-15,2024-08-15,R,133,Athletics,7,121,New York Mets,6,0,13,-1
745950,2024,2024-08-15,2024-08-15,R,119,Los Angeles Dodgers,4,158,Milwaukee Brewers,6,1,10,2
746437,2024,2024-08-15,2024-08-15,R,136,Seattle Mariners,1,116,Detroit Tigers,2,1,3,1
747002,2024,2024-08-15,2024-08-15,R,111,Boston Red Sox,1,110,Baltimore Orioles,5,1,6,4
744974,2024,2024-08-16,2024-08-16,R,142,Minnesota Twins,4,140,Texas Rangers,3,0,7,-1
745054,2024,2024-08-16,2024-08-16,R,109,Arizona Diamondbacks,4,139,Tampa Bay Rays,5,1,9,1
745144,2024,2024-08-16,2024-08-16,R,119,Los Angeles Dodgers,7,138,St. Louis Cardinals,6,0,13,-1
745462,2024,2024-08-16,2024-08-16,R,136,Seattle Mariners,3,134,Pittsburgh Pirates,5,1,8,2
745542,2024,2024-08-16,2024-08-16,R,120,Washington Nationals,2,143,Philadelphia Phillies,3,1,5,1
745784,2024,2024-08-16,2024-08-16,R,146,Miami Marlins,3,121,New York Mets,7,1,10,4
745949,2024,2024-08-16,2024-08-16,R,114,Cleveland Guardians,3,158,Milwaukee Brewers,5,1,8,2
746189,2024,2024-08-16,2024-08-16,R,144,Atlanta Braves,2,108,Los Angeles Angels,3,1,5,1
746357,2024,2024-08-16,2024-08-16,R,145,Chicago White Sox,5,117,Houston Astros,4,0,9,-1
746438,2024,2024-08-16,2024-08-16,R,147,New York Yankees,3,116,Detroit Tigers,0,0,3,-3
746518,2024,2024-08-16,2024-08-16,R,135,San Diego Padres,3,115,Colorado Rockies,7,1,10,4
746674,2024,2024-08-16,2024-08-16,R,118,Kansas City Royals,7,113,Cincinnati Reds,1,0,8,-6
746843,2024,2024-08-16,2024-08-16,R,141,Toronto Blue Jays,5,112,Chicago Cubs,6,1,11,1
747001,2024,2024-08-16,2024-08-16,R,111,Boston Red Sox,12,110,Baltimore Orioles,10,0,22,-2
744977,2024,2024-08-17,2024-08-17,R,142,Minnesota Twins,5,140,Texas Rangers,2,0,7,-3
745049,2024,2024-08-17,2024-08-17,R,109,Arizona Diamondbacks,1,139,Tampa Bay Rays,6,1,7,5
745140,2024,2024-08-17,2024-08-17,R,119,Los Angeles Dodgers,2,138,St. Louis Cardinals,5,1,7,3
745463,2024,2024-08-17,2024-08-17,R,136,Seattle Mariners,2,134,Pittsburgh Pirates,7,1,9,5
745537,2024,2024-08-17,2024-08-17,R,120,Washington Nationals,1,143,Philadelphia Phillies,5,1,6,4
745626,2024,2024-08-17,2024-08-17,R,137,San Francisco Giants,0,133,Athletics,2,1,2,2
745785,2024,2024-08-17,2024-08-17,R,146,Miami Marlins,0,121,New York Mets,4,1,4,4
745952,2024,2024-08-17,2024-08-17,R,114,Cleveland Guardians,1,158,Milwaukee Brewers,2,1,3,1
746190,2024,2024-08-17,2024-08-17,R,144,Atlanta Braves,11,108,Los Angeles Angels,3,0,14,-8
746355,2024,2024-08-17,2024-08-17,R,145,Chicago White Sox,1,117,Houston Astros,6,1,7,5
746434,2024,2024-08-17,2024-08-17,R,147,New York Yankees,0,116,Detroit Tigers,4,1,4,4
746515,2024,2024-08-17,2024-08-17,R,135,San Diego Padres,8,115,Colorado Rockies,3,0,11,-5
746675,2024,2024-08-17,2024-08-17,R,118,Kansas City Royals,13,113,Cincinnati Reds,1,0,14,-12
746841,2024,2024-08-17,2024-08-17,R,141,Toronto Blue Jays,2,112,Chicago Cubs,3,1,5,1
746997,2024,2024-08-17,2024-08-17,R,111,Boston Red Sox,5,110,Baltimore Orioles,1,0,6,-4
744975,2024,2024-08-18,2024-08-18,R,142,Minnesota Twins,5,140,Texas Rangers,6,1,11,1
745051,2024,2024-08-18,2024-08-18,R,109,Arizona Diamondbacks,7,139,Tampa Bay Rays,8,1,15,1
745139,2024,2024-08-18,2024-08-18,R,119,Los Angeles Dodgers,2,138,St. Louis Cardinals,1,0,3,-1
