game_id,partner,market_desc,home_price,away_price,home_qualifier,away_qualifier,start_time_utc,retrieved_at,source_url
2026010017,DraftKings,OVER_UNDER,-110.0,-110.0,O5.5,U5.5,2026-09-21T23:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_3_WAY,140.0,145.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,MONEY_LINE_2_WAY,-110.0,-120.0,,,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,PUCK_LINE,-330.0,240.0,+1.5,-1.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010017,DraftKings,OVER_UNDER,-166.0,130.0,O4.5,U4.5,2026-09-21T23:00:00Z,2026-09-21T23:46:46Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,PUCK_LINE,100.0,-120.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,MONEY_LINE_3_WAY,-150.0,295.0,,,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,MONEY_LINE_2_WAY,-245.0,200.0,,,2026-09-22T00:00:00Z,2026-09-21T17:16:26Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,PUCK_LINE,110.0,-130.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,MONEY_LINE_3_WAY,-140.0,280.0,,,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,OVER_UNDER,-125.0,105.0,O5.5,U5.5,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,MONEY_LINE_2_WAY,-245.0,200.0,,,2026-09-22T00:00:00Z,2026-09-21T20:04:19Z,https://api-web.nhle.com/v1/partner-game/US/now
2026010018,DraftKings,PUCK_LINE,110.0,-130.0,-1.5,+1.5,2026-09-22T00:00:00Z,2026-09-21T20:38:16Z,https://api-web.nhle.com/v1/partner-game/US/now
